NULL
NULL
NULL
NULL
NULL
NULL
NULL

No pre-processing
Resampling: Cross-Validated (10 fold) 
Summary of sample sizes: 4500, 4500, 4500, 4500, 4500, 4500, ... 
Resampling results across tuning parameters:

  alpha      lambda       RMSE       Rsquared      MAE      
  0.6363636  0.318218182  0.9996423           NaN  0.8008347
  0.6363636  0.323267677  0.9996423           NaN  0.8008347
  0.6363636  0.328317172  0.9996423           NaN  0.8008347
  0.6363636  0.333366667  0.9996423           NaN  0.8008347
  0.6363636  0.338416162  0.9996423           NaN  0.8008347
  0.6363636  0.343465657  0.9996423           NaN  0.8008347
  0.6363636  0.348515152  0.9996423           NaN  0.8008347
  0.6363636  0.353564646  0.9996423           NaN  0.8008347
  0.6363636  0.358614141  0.9996423           NaN  0.8008347
  0.6363636  0.363663636  0.9996423           NaN  0.8008347
  0.6363636  0.368713131  0.9996423           NaN  0.8008347
  0.6363636  0.373762626  0.9996423           NaN  0.8008347
  0.6363636  0.378812121  0.9996423           NaN  0.8008347
  0.6363636  0.383861616  0.9996423           NaN  0.8008347
  0.6363636  0.388911111  0.9996423           NaN  0.8008347
  0.6363636  0.393960606  0.9996423           NaN  0.8008347
  0.6363636  0.399010101  0.9996423           NaN  0.8008347
  0.6363636  0.404059596  0.9996423           NaN  0.8008347
  0.6363636  0.409109091  0.9996423           NaN  0.8008347
  0.6363636  0.414158586  0.9996423           NaN  0.8008347
  0.6363636  0.419208081  0.9996423           NaN  0.8008347
  0.6363636  0.424257576  0.9996423           NaN  0.8008347
  0.6363636  0.429307071  0.9996423           NaN  0.8008347
  0.6363636  0.434356566  0.9996423           NaN  0.8008347
  0.6363636  0.439406061  0.9996423           NaN  0.8008347
  0.6363636  0.444455556  0.9996423           NaN  0.8008347
  0.6363636  0.449505051  0.9996423           NaN  0.8008347
  0.6363636  0.454554545  0.9996423           NaN  0.8008347
  0.6363636  0.459604040  0.9996423           NaN  0.8008347
  0.6363636  0.464653535  0.9996423           NaN  0.8008347
  0.6363636  0.469703030  0.9996423           NaN  0.8008347
  0.6363636  0.474752525  0.9996423           NaN  0.8008347
  0.6363636  0.479802020  0.9996423           NaN  0.8008347
  0.6363636  0.484851515  0.9996423           NaN  0.8008347
  0.6363636  0.489901010  0.9996423           NaN  0.8008347
  0.6363636  0.494950505  0.9996423           NaN  0.8008347
  0.6363636  0.500000000  0.9996423           NaN  0.8008347
  0.6414141  0.000100000  1.0155176  0.0100352411  0.8122786
  0.6414141  0.005149495  1.0076221  0.0106324001  0.8062263
  0.6414141  0.010198990  1.0022281  0.0110460067  0.8023122
  0.6414141  0.015248485  0.9990966  0.0109800640  0.7999302
  0.6414141  0.020297980  0.9972026  0.0111242868  0.7985434
  0.6414141  0.025347475  0.9960183  0.0114330936  0.7979075
  0.6414141  0.030396970  0.9953638  0.0119334214  0.7976439
  0.6414141  0.035446465  0.9953160  0.0121821207  0.7977603
  0.6414141  0.040495960  0.9959042  0.0113088587  0.7983569
  0.6414141  0.045545455  0.9968144  0.0096250726  0.7990938
  0.6414141  0.050594949  0.9977289  0.0078091576  0.7997796
  0.6414141  0.055644444  0.9984243  0.0063492252  0.8002609
  0.6414141  0.060693939  0.9989134  0.0051270869  0.8005549
  0.6414141  0.065743434  0.9992648  0.0037027359  0.8007482
  0.6414141  0.070792929  0.9994852  0.0021968282  0.8008508
  0.6414141  0.075842424  0.9995663  0.0017669464  0.8008497
  0.6414141  0.080891919  0.9996193  0.0016462772  0.8008495
  0.6414141  0.085941414  0.9996552  0.0016016229  0.8008552
  0.6414141  0.090990909  0.9996659  0.0006075763  0.8008572
  0.6414141  0.096040404  0.9996519  0.0001282111  0.8008446
  0.6414141  0.101089899  0.9996423  0.0001654240  0.8008350
  0.6414141  0.106139394  0.9996423           NaN  0.8008347
  0.6414141  0.111188889  0.9996423           NaN  0.8008347
  0.6414141  0.116238384  0.9996423           NaN  0.8008347
  0.6414141  0.121287879  0.9996423           NaN  0.8008347
  0.6414141  0.126337374  0.9996423           NaN  0.8008347
  0.6414141  0.131386869  0.9996423           NaN  0.8008347
  0.6414141  0.136436364  0.9996423           NaN  0.8008347
  0.6414141  0.141485859  0.9996423           NaN  0.8008347
  0.6414141  0.146535354  0.9996423           NaN  0.8008347
  0.6414141  0.151584848  0.9996423           NaN  0.8008347
  0.6414141  0.156634343  0.9996423           NaN  0.8008347
  0.6414141  0.161683838  0.9996423           NaN  0.8008347
  0.6414141  0.166733333  0.9996423           NaN  0.8008347
  0.6414141  0.171782828  0.9996423           NaN  0.8008347
  0.6414141  0.176832323  0.9996423           NaN  0.8008347
  0.6414141  0.181881818  0.9996423           NaN  0.8008347
  0.6414141  0.186931313  0.9996423           NaN  0.8008347
  0.6414141  0.191980808  0.9996423           NaN  0.8008347
  0.6414141  0.197030303  0.9996423           NaN  0.8008347
  0.6414141  0.202079798  0.9996423           NaN  0.8008347
  0.6414141  0.207129293  0.9996423           NaN  0.8008347
  0.6414141  0.212178788  0.9996423           NaN  0.8008347
  0.6414141  0.217228283  0.9996423           NaN  0.8008347
  0.6414141  0.222277778  0.9996423           NaN  0.8008347
  0.6414141  0.227327273  0.9996423           NaN  0.8008347
  0.6414141  0.232376768  0.9996423           NaN  0.8008347
  0.6414141  0.237426263  0.9996423           NaN  0.8008347
  0.6414141  0.242475758  0.9996423           NaN  0.8008347
  0.6414141  0.247525253  0.9996423           NaN  0.8008347
  0.6414141  0.252574747  0.9996423           NaN  0.8008347
  0.6414141  0.257624242  0.9996423           NaN  0.8008347
  0.6414141  0.262673737  0.9996423           NaN  0.8008347
  0.6414141  0.267723232  0.9996423           NaN  0.8008347
  0.6414141  0.272772727  0.9996423           NaN  0.8008347
  0.6414141  0.277822222  0.9996423           NaN  0.8008347
  0.6414141  0.282871717  0.9996423           NaN  0.8008347
  0.6414141  0.287921212  0.9996423           NaN  0.8008347
  0.6414141  0.292970707  0.9996423           NaN  0.8008347
  0.6414141  0.298020202  0.9996423           NaN  0.8008347
  0.6414141  0.303069697  0.9996423           NaN  0.8008347
  0.6414141  0.308119192  0.9996423           NaN  0.8008347
  0.6414141  0.313168687  0.9996423           NaN  0.8008347
  0.6414141  0.318218182  0.9996423           NaN  0.8008347
  0.6414141  0.323267677  0.9996423           NaN  0.8008347
  0.6414141  0.328317172  0.9996423           NaN  0.8008347
  0.6414141  0.333366667  0.9996423           NaN  0.8008347
  0.6414141  0.338416162  0.9996423           NaN  0.8008347
  0.6414141  0.343465657  0.9996423           NaN  0.8008347
  0.6414141  0.348515152  0.9996423           NaN  0.8008347
  0.6414141  0.353564646  0.9996423           NaN  0.8008347
  0.6414141  0.358614141  0.9996423           NaN  0.8008347
  0.6414141  0.363663636  0.9996423           NaN  0.8008347
  0.6414141  0.368713131  0.9996423           NaN  0.8008347
  0.6414141  0.373762626  0.9996423           NaN  0.8008347
  0.6414141  0.378812121  0.9996423           NaN  0.8008347
  0.6414141  0.383861616  0.9996423           NaN  0.8008347
  0.6414141  0.388911111  0.9996423           NaN  0.8008347
  0.6414141  0.393960606  0.9996423           NaN  0.8008347
  0.6414141  0.399010101  0.9996423           NaN  0.8008347
  0.6414141  0.404059596  0.9996423           NaN  0.8008347
  0.6414141  0.409109091  0.9996423           NaN  0.8008347
  0.6414141  0.414158586  0.9996423           NaN  0.8008347
  0.6414141  0.419208081  0.9996423           NaN  0.8008347
  0.6414141  0.424257576  0.9996423           NaN  0.8008347
  0.6414141  0.429307071  0.9996423           NaN  0.8008347
  0.6414141  0.434356566  0.9996423           NaN  0.8008347
  0.6414141  0.439406061  0.9996423           NaN  0.8008347
  0.6414141  0.444455556  0.9996423           NaN  0.8008347
  0.6414141  0.449505051  0.9996423           NaN  0.8008347
  0.6414141  0.454554545  0.9996423           NaN  0.8008347
  0.6414141  0.459604040  0.9996423           NaN  0.8008347
  0.6414141  0.464653535  0.9996423           NaN  0.8008347
  0.6414141  0.469703030  0.9996423           NaN  0.8008347
  0.6414141  0.474752525  0.9996423           NaN  0.8008347
  0.6414141  0.479802020  0.9996423           NaN  0.8008347
  0.6414141  0.484851515  0.9996423           NaN  0.8008347
  0.6414141  0.489901010  0.9996423           NaN  0.8008347
  0.6414141  0.494950505  0.9996423           NaN  0.8008347
  0.6414141  0.500000000  0.9996423           NaN  0.8008347
  0.6464646  0.000100000  1.0155177  0.0100352407  0.8122787
  0.6464646  0.005149495  1.0075702  0.0106378595  0.8061886
  0.6464646  0.010198990  1.0021658  0.0110462817  0.8022684
  0.6464646  0.015248485  0.9990411  0.0109793972  0.7998845
  0.6464646  0.020297980  0.9971612  0.0111272494  0.7985193
  0.6464646  0.025347475  0.9959821  0.0114531028  0.7978915
  0.6464646  0.030396970  0.9953491  0.0119539030  0.7976382
  0.6464646  0.035446465  0.9953287  0.0121801792  0.7977832
  0.6464646  0.040495960  0.9959588  0.0112103130  0.7984045
  0.6464646  0.045545455  0.9968797  0.0095052297  0.7991440
  0.6464646  0.050594949  0.9977930  0.0076919287  0.7998243
  0.6464646  0.055644444  0.9984730  0.0062532437  0.8002894
  0.6464646  0.060693939  0.9989518  0.0050205083  0.8005767
  0.6464646  0.065743434  0.9992955  0.0035337777  0.8007659
  0.6464646  0.070792929  0.9994971  0.0021279880  0.8008536
  0.6464646  0.075842424  0.9995717  0.0017530817  0.8008478
  0.6464646  0.080891919  0.9996234  0.0016258337  0.8008511
  0.6464646  0.085941414  0.9996600  0.0015960476  0.8008545
  0.6464646  0.090990909  0.9996631  0.0001297318  0.8008531
  0.6464646  0.096040404  0.9996502  0.0001282093  0.8008432
  0.6464646  0.101089899  0.9996423           NaN  0.8008347
  0.6464646  0.106139394  0.9996423           NaN  0.8008347
  0.6464646  0.111188889  0.9996423           NaN  0.8008347
  0.6464646  0.116238384  0.9996423           NaN  0.8008347
  0.6464646  0.121287879  0.9996423           NaN  0.8008347
  0.6464646  0.126337374  0.9996423           NaN  0.8008347
  0.6464646  0.131386869  0.9996423           NaN  0.8008347
  0.6464646  0.136436364  0.9996423           NaN  0.8008347
  0.6464646  0.141485859  0.9996423           NaN  0.8008347
  0.6464646  0.146535354  0.9996423           NaN  0.8008347
  0.6464646  0.151584848  0.9996423           NaN  0.8008347
  0.6464646  0.156634343  0.9996423           NaN  0.8008347
  0.6464646  0.161683838  0.9996423           NaN  0.8008347
  0.6464646  0.166733333  0.9996423           NaN  0.8008347
  0.6464646  0.171782828  0.9996423           NaN  0.8008347
  0.6464646  0.176832323  0.9996423           NaN  0.8008347
  0.6464646  0.181881818  0.9996423           NaN  0.8008347
  0.6464646  0.186931313  0.9996423           NaN  0.8008347
  0.6464646  0.191980808  0.9996423           NaN  0.8008347
  0.6464646  0.197030303  0.9996423           NaN  0.8008347
  0.6464646  0.202079798  0.9996423           NaN  0.8008347
  0.6464646  0.207129293  0.9996423           NaN  0.8008347
  0.6464646  0.212178788  0.9996423           NaN  0.8008347
  0.6464646  0.217228283  0.9996423           NaN  0.8008347
  0.6464646  0.222277778  0.9996423           NaN  0.8008347
  0.6464646  0.227327273  0.9996423           NaN  0.8008347
  0.6464646  0.232376768  0.9996423           NaN  0.8008347
  0.6464646  0.237426263  0.9996423           NaN  0.8008347
  0.6464646  0.242475758  0.9996423           NaN  0.8008347
  0.6464646  0.247525253  0.9996423           NaN  0.8008347
  0.6464646  0.252574747  0.9996423           NaN  0.8008347
  0.6464646  0.257624242  0.9996423           NaN  0.8008347
  0.6464646  0.262673737  0.9996423           NaN  0.8008347
  0.6464646  0.267723232  0.9996423           NaN  0.8008347
  0.6464646  0.272772727  0.9996423           NaN  0.8008347
  0.6464646  0.277822222  0.9996423           NaN  0.8008347
  0.6464646  0.282871717  0.9996423           NaN  0.8008347
  0.6464646  0.287921212  0.9996423           NaN  0.8008347
  0.6464646  0.292970707  0.9996423           NaN  0.8008347
  0.6464646  0.298020202  0.9996423           NaN  0.8008347
  0.6464646  0.303069697  0.9996423           NaN  0.8008347
  0.6464646  0.308119192  0.9996423           NaN  0.8008347
  0.6464646  0.313168687  0.9996423           NaN  0.8008347
  0.6464646  0.318218182  0.9996423           NaN  0.8008347
  0.6464646  0.323267677  0.9996423           NaN  0.8008347
  0.6464646  0.328317172  0.9996423           NaN  0.8008347
  0.6464646  0.333366667  0.9996423           NaN  0.8008347
  0.6464646  0.338416162  0.9996423           NaN  0.8008347
  0.6464646  0.343465657  0.9996423           NaN  0.8008347
  0.6464646  0.348515152  0.9996423           NaN  0.8008347
  0.6464646  0.353564646  0.9996423           NaN  0.8008347
  0.6464646  0.358614141  0.9996423           NaN  0.8008347
  0.6464646  0.363663636  0.9996423           NaN  0.8008347
  0.6464646  0.368713131  0.9996423           NaN  0.8008347
  0.6464646  0.373762626  0.9996423           NaN  0.8008347
  0.6464646  0.378812121  0.9996423           NaN  0.8008347
  0.6464646  0.383861616  0.9996423           NaN  0.8008347
  0.6464646  0.388911111  0.9996423           NaN  0.8008347
  0.6464646  0.393960606  0.9996423           NaN  0.8008347
  0.6464646  0.399010101  0.9996423           NaN  0.8008347
  0.6464646  0.404059596  0.9996423           NaN  0.8008347
  0.6464646  0.409109091  0.9996423           NaN  0.8008347
  0.6464646  0.414158586  0.9996423           NaN  0.8008347
  0.6464646  0.419208081  0.9996423           NaN  0.8008347
  0.6464646  0.424257576  0.9996423           NaN  0.8008347
  0.6464646  0.429307071  0.9996423           NaN  0.8008347
  0.6464646  0.434356566  0.9996423           NaN  0.8008347
  0.6464646  0.439406061  0.9996423           NaN  0.8008347
  0.6464646  0.444455556  0.9996423           NaN  0.8008347
  0.6464646  0.449505051  0.9996423           NaN  0.8008347
  0.6464646  0.454554545  0.9996423           NaN  0.8008347
  0.6464646  0.459604040  0.9996423           NaN  0.8008347
  0.6464646  0.464653535  0.9996423           NaN  0.8008347
  0.6464646  0.469703030  0.9996423           NaN  0.8008347
  0.6464646  0.474752525  0.9996423           NaN  0.8008347
  0.6464646  0.479802020  0.9996423           NaN  0.8008347
  0.6464646  0.484851515  0.9996423           NaN  0.8008347
  0.6464646  0.489901010  0.9996423           NaN  0.8008347
  0.6464646  0.494950505  0.9996423           NaN  0.8008347
  0.6464646  0.500000000  0.9996423           NaN  0.8008347
  0.6515152  0.000100000  1.0155178  0.0100352407  0.8122787
  0.6515152  0.005149495  1.0075184  0.0106433213  0.8061511
  0.6515152  0.010198990  1.0021039  0.0110468189  0.8022251
  0.6515152  0.015248485  0.9989865  0.0109784386  0.7998391
  0.6515152  0.020297980  0.9971194  0.0111313431  0.7984945
  0.6515152  0.025347475  0.9959456  0.0114767106  0.7978765
  0.6515152  0.030396970  0.9953347  0.0119762963  0.7976333
  0.6515152  0.035446465  0.9953462  0.0121657655  0.7978094
  0.6515152  0.040495960  0.9960150  0.0111057984  0.7984531
  0.6515152  0.045545455  0.9969468  0.0093780863  0.7991966
  0.6515152  0.050594949  0.9978575  0.0075726507  0.7998683
  0.6515152  0.055644444  0.9985221  0.0061532039  0.8003174
  0.6515152  0.060693939  0.9989892  0.0049123419  0.8005970
  0.6515152  0.065743434  0.9993236  0.0033724567  0.8007813
  0.6515152  0.070792929  0.9995077  0.0020673048  0.8008556
  0.6515152  0.075842424  0.9995780  0.0017426139  0.8008467
  0.6515152  0.080891919  0.9996276  0.0016021322  0.8008528
  0.6515152  0.085941414  0.9996642  0.0011556152  0.8008542
  0.6515152  0.090990909  0.9996610  0.0001282076  0.8008514
  0.6515152  0.096040404  0.9996486  0.0001282076  0.8008418
  0.6515152  0.101089899  0.9996423           NaN  0.8008347
  0.6515152  0.106139394  0.9996423           NaN  0.8008347
