glmnet 

3836 samples
 256 predictor

No pre-processing
Resampling: Cross-Validated (10 fold) 
Summary of sample sizes: 3452, 3452, 3452, 3453, 3454, 3453, ... 
Resampling results across tuning parameters:

  alpha      lambda       RMSE      Rsquared     MAE     
  0.8838384  0.343465657  24.75155  0.011007915  19.78312
  0.8838384  0.348515152  24.74800  0.011028888  19.77987
  0.8838384  0.353564646  24.74455  0.011049744  19.77668
  0.8838384  0.358614141  24.74119  0.011069615  19.77363
  0.8838384  0.363663636  24.73811  0.011079766  19.77076
  0.8838384  0.368713131  24.73518  0.011084688  19.76797
  0.8838384  0.373762626  24.73240  0.011084223  19.76531
  0.8838384  0.378812121  24.72970  0.011082207  19.76270
  0.8838384  0.383861616  24.72696  0.011080926  19.76017
  0.8838384  0.388911111  24.72434  0.011078376  19.75786
  0.8838384  0.393960606  24.72178  0.011076723  19.75563
  0.8838384  0.399010101  24.71929  0.011075879  19.75345
  0.8838384  0.404059596  24.71693  0.011073467  19.75138
  0.8838384  0.409109091  24.71469  0.011068227  19.74942
  0.8838384  0.414158586  24.71258  0.011058620  19.74762
  0.8838384  0.419208081  24.71066  0.011046921  19.74597
  0.8838384  0.424257576  24.70884  0.011032558  19.74434
  0.8838384  0.429307071  24.70712  0.011015635  19.74271
  0.8838384  0.434356566  24.70540  0.011003711  19.74115
  0.8838384  0.439406061  24.70368  0.010992966  19.73956
  0.8838384  0.444455556  24.70197  0.010983391  19.73801
  0.8838384  0.449505051  24.70028  0.010976737  19.73651
  0.8838384  0.454554545  24.69865  0.010970801  19.73500
  0.8838384  0.459604040  24.69693  0.010966128  19.73330
  0.8838384  0.464653535  24.69522  0.010961552  19.73153
  0.8838384  0.469703030  24.69358  0.010955420  19.72980
  0.8838384  0.474752525  24.69199  0.010950001  19.72816
  0.8838384  0.479802020  24.69037  0.010949003  19.72656
  0.8838384  0.484851515  24.68877  0.010948963  19.72500
  0.8838384  0.489901010  24.68719  0.010952543  19.72349
  0.8838384  0.494950505  24.68567  0.010955784  19.72205
  0.8838384  0.500000000  24.68423  0.010958005  19.72061
  0.8888889  0.000100000  25.35939  0.008838169  20.29022
  0.8888889  0.005149495  25.35328  0.008846365  20.28566
  0.8888889  0.010198990  25.33748  0.008865814  20.27374
  0.8888889  0.015248485  25.32190  0.008887238  20.26208
  0.8888889  0.020297980  25.30652  0.008910042  20.25048
  0.8888889  0.025347475  25.29137  0.008932197  20.23897
  0.8888889  0.030396970  25.27638  0.008957217  20.22754
  0.8888889  0.035446465  25.26165  0.008983233  20.21624
  0.8888889  0.040495960  25.24727  0.009008818  20.20523
  0.8888889  0.045545455  25.23320  0.009033019  20.19421
  0.8888889  0.050594949  25.21920  0.009059718  20.18333
  0.8888889  0.055644444  25.20566  0.009087255  20.17276
  0.8888889  0.060693939  25.19235  0.009113922  20.16219
  0.8888889  0.065743434  25.17920  0.009141357  20.15164
  0.8888889  0.070792929  25.16624  0.009170846  20.14108
  0.8888889  0.075842424  25.15350  0.009200640  20.13062
  0.8888889  0.080891919  25.14111  0.009228322  20.12032
  0.8888889  0.085941414  25.12920  0.009249018  20.11029
  0.8888889  0.090990909  25.11762  0.009268033  20.10063
  0.8888889  0.096040404  25.10634  0.009285683  20.09118
  0.8888889  0.101089899  25.09534  0.009303330  20.08192
  0.8888889  0.106139394  25.08451  0.009322874  20.07285
  0.8888889  0.111188889  25.07383  0.009344350  20.06413
  0.8888889  0.116238384  25.06333  0.009366421  20.05552
  0.8888889  0.121287879  25.05295  0.009391143  20.04688
  0.8888889  0.126337374  25.04271  0.009417090  20.03824
  0.8888889  0.131386869  25.03258  0.009445767  20.02977
  0.8888889  0.136436364  25.02239  0.009482152  20.02124
  0.8888889  0.141485859  25.01237  0.009521006  20.01277
  0.8888889  0.146535354  25.00246  0.009563306  20.00428
  0.8888889  0.151584848  24.99275  0.009606764  19.99591
  0.8888889  0.156634343  24.98317  0.009652532  19.98767
  0.8888889  0.161683838  24.97378  0.009699797  19.97959
  0.8888889  0.166733333  24.96460  0.009748310  19.97166
  0.8888889  0.171782828  24.95566  0.009796469  19.96411
  0.8888889  0.176832323  24.94689  0.009843789  19.95672
  0.8888889  0.181881818  24.93817  0.009894744  19.94935
  0.8888889  0.186931313  24.92955  0.009948643  19.94202
  0.8888889  0.191980808  24.92112  0.010001951  19.93471
  0.8888889  0.197030303  24.91297  0.010051192  19.92744
  0.8888889  0.202079798  24.90497  0.010101446  19.92017
  0.8888889  0.207129293  24.89715  0.010150580  19.91301
  0.8888889  0.212178788  24.88955  0.010196824  19.90602
  0.8888889  0.217228283  24.88213  0.010241995  19.89920
  0.8888889  0.222277778  24.87497  0.010282787  19.89252
  0.8888889  0.227327273  24.86800  0.010322110  19.88599
  0.8888889  0.232376768  24.86119  0.010362698  19.87973
  0.8888889  0.237426263  24.85459  0.010402648  19.87383
  0.8888889  0.242475758  24.84818  0.010443782  19.86816
  0.8888889  0.247525253  24.84200  0.010479736  19.86268
  0.8888889  0.252574747  24.83591  0.010516277  19.85718
  0.8888889  0.257624242  24.82997  0.010551012  19.85181
  0.8888889  0.262673737  24.82422  0.010585943  19.84668
  0.8888889  0.267723232  24.81857  0.010623462  19.84161
  0.8888889  0.272772727  24.81308  0.010660010  19.83669
  0.8888889  0.277822222  24.80766  0.010697616  19.83182
  0.8888889  0.282871717  24.80249  0.010727411  19.82724
  0.8888889  0.287921212  24.79747  0.010755322  19.82290
  0.8888889  0.292970707  24.79255  0.010783435  19.81858
  0.8888889  0.298020202  24.78775  0.010810144  19.81442
  0.8888889  0.303069697  24.78302  0.010836889  19.81043
  0.8888889  0.308119192  24.77841  0.010862816  19.80656
  0.8888889  0.313168687  24.77398  0.010885379  19.80283
  0.8888889  0.318218182  24.76973  0.010907406  19.79916
  0.8888889  0.323267677  24.76563  0.010927929  19.79563
  0.8888889  0.328317172  24.76164  0.010948467  19.79215
  0.8888889  0.333366667  24.75772  0.010969987  19.78867
  0.8888889  0.338416162  24.75387  0.010994419  19.78522
  0.8888889  0.343465657  24.75017  0.011016358  19.78187
  0.8888889  0.348515152  24.74667  0.011036782  19.77863
  0.8888889  0.353564646  24.74322  0.011058247  19.77548
  0.8888889  0.358614141  24.73993  0.011075010  19.77247
  0.8888889  0.363663636  24.73690  0.011083035  19.76963
  0.8888889  0.368713131  24.73403  0.011084880  19.76687
  0.8888889  0.373762626  24.73128  0.011083606  19.76424
  0.8888889  0.378812121  24.72856  0.011081269  19.76162
  0.8888889  0.383861616  24.72583  0.011080359  19.75917
  0.8888889  0.388911111  24.72324  0.011076833  19.75690
  0.8888889  0.393960606  24.72068  0.011076617  19.75467
  0.8888889  0.399010101  24.71824  0.011074665  19.75253
  0.8888889  0.404059596  24.71590  0.011072795  19.75048
  0.8888889  0.409109091  24.71372  0.011064031  19.74858
  0.8888889  0.414158586  24.71168  0.011053384  19.74686
  0.8888889  0.419208081  24.70980  0.011041069  19.74521
  0.8888889  0.424257576  24.70803  0.011024582  19.74357
  0.8888889  0.429307071  24.70630  0.011009928  19.74196
  0.8888889  0.434356566  24.70459  0.010997995  19.74040
  0.8888889  0.439406061  24.70284  0.010988242  19.73878
  0.8888889  0.444455556  24.70114  0.010979344  19.73728
  0.8888889  0.449505051  24.69946  0.010973961  19.73575
  0.8888889  0.454554545  24.69780  0.010967954  19.73416
  0.8888889  0.459604040  24.69605  0.010964514  19.73239
  0.8888889  0.464653535  24.69437  0.010958573  19.73062
  0.8888889  0.469703030  24.69274  0.010952492  19.72892
  0.8888889  0.474752525  24.69113  0.010949393  19.72731
  0.8888889  0.479802020  24.68951  0.010949116  19.72572
  0.8888889  0.484851515  24.68791  0.010951133  19.72418
  0.8888889  0.489901010  24.68636  0.010954564  19.72269
  0.8888889  0.494950505  24.68486  0.010957277  19.72125
  0.8888889  0.500000000  24.68347  0.010959343  19.71986
  0.8939394  0.000100000  25.35939  0.008838170  20.29022
  0.8939394  0.005149495  25.35319  0.008846487  20.28559
  0.8939394  0.010198990  25.33730  0.008866037  20.27361
  0.8939394  0.015248485  25.32164  0.008887645  20.26189
  0.8939394  0.020297980  25.30618  0.008910541  20.25022
  0.8939394  0.025347475  25.29095  0.008932858  20.23865
  0.8939394  0.030396970  25.27588  0.008958118  20.22716
  0.8939394  0.035446465  25.26109  0.008984317  20.21581
  0.8939394  0.040495960  25.24664  0.009009965  20.20474
  0.8939394  0.045545455  25.23249  0.009034382  20.19365
  0.8939394  0.050594949  25.21844  0.009061270  20.18275
  0.8939394  0.055644444  25.20484  0.009088986  20.17212
  0.8939394  0.060693939  25.19147  0.009115750  20.16148
  0.8939394  0.065743434  25.17827  0.009143296  20.15088
  0.8939394  0.070792929  25.16524  0.009173349  20.14027
  0.8939394  0.075842424  25.15245  0.009203247  20.12976
  0.8939394  0.080891919  25.14004  0.009230299  20.11942
  0.8939394  0.085941414  25.12810  0.009250950  20.10937
  0.8939394  0.090990909  25.11648  0.009269941  20.09967
  0.8939394  0.096040404  25.10517  0.009287459  20.09020
  0.8939394  0.101089899  25.09413  0.009305640  20.08090
  0.8939394  0.106139394  25.08326  0.009325350  20.07182
  0.8939394  0.111188889  25.07254  0.009347076  20.06307
  0.8939394  0.116238384  25.06199  0.009369645  20.05442
  0.8939394  0.121287879  25.05157  0.009394819  20.04572
  0.8939394  0.126337374  25.04131  0.009420599  20.03707
  0.8939394  0.131386869  25.03110  0.009450934  20.02853
  0.8939394  0.136436364  25.02089  0.009487622  20.01997
  0.8939394  0.141485859  25.01081  0.009527588  20.01145
  0.8939394  0.146535354  25.00088  0.009570568  20.00291
  0.8939394  0.151584848  24.99113  0.009614594  19.99452
  0.8939394  0.156634343  24.98155  0.009660385  19.98629
  0.8939394  0.161683838  24.97212  0.009708715  19.97816
  0.8939394  0.166733333  24.96295  0.009757109  19.97025
  0.8939394  0.171782828  24.95398  0.009806006  19.96271
  0.8939394  0.176832323  24.94519  0.009853639  19.95528
  0.8939394  0.181881818  24.93643  0.009905664  19.94789
  0.8939394  0.186931313  24.92778  0.009960438  19.94050
  0.8939394  0.191980808  24.91938  0.010012612  19.93317
  0.8939394  0.197030303  24.91123  0.010062188  19.92586
  0.8939394  0.202079798  24.90320  0.010112957  19.91855
  0.8939394  0.207129293  24.89539  0.010161821  19.91139
  0.8939394  0.212178788  24.88779  0.010207668  19.90441
  0.8939394  0.217228283  24.88039  0.010252321  19.89757
  0.8939394  0.222277778  24.87325  0.010292602  19.89090
  0.8939394  0.227327273  24.86628  0.010332231  19.88439
  0.8939394  0.232376768  24.85948  0.010373137  19.87818
  0.8939394  0.237426263  24.85289  0.010413972  19.87233
  0.8939394  0.242475758  24.84649  0.010454873  19.86667
  0.8939394  0.247525253  24.84033  0.010489903  19.86117
  0.8939394  0.252574747  24.83424  0.010526171  19.85567
  0.8939394  0.257624242  24.82831  0.010561043  19.85032
  0.8939394  0.262673737  24.82256  0.010597056  19.84519
  0.8939394  0.267723232  24.81694  0.010634406  19.84015
  0.8939394  0.272772727  24.81143  0.010671857  19.83522
  0.8939394  0.277822222  24.80605  0.010707781  19.83036
  0.8939394  0.282871717  24.80092  0.010736402  19.82588
  0.8939394  0.287921212  24.79591  0.010764230  19.82152
  0.8939394  0.292970707  24.79098  0.010792563  19.81722
  0.8939394  0.298020202  24.78620  0.010818811  19.81311
  0.8939394  0.303069697  24.78145  0.010846637  19.80910
  0.8939394  0.308119192  24.77688  0.010870729  19.80529
  0.8939394  0.313168687  24.77250  0.010893374  19.80155
  0.8939394  0.318218182  24.76828  0.010914852  19.79792
  0.8939394  0.323267677  24.76419  0.010935755  19.79438
  0.8939394  0.328317172  24.76022  0.010955872  19.79090
  0.8939394  0.333366667  24.75627  0.010980070  19.78739
  0.8939394  0.338416162  24.75247  0.011002940  19.78395
  0.8939394  0.343465657  24.74883  0.011024667  19.78064
  0.8939394  0.348515152  24.74533  0.011045365  19.77740
  0.8939394  0.353564646  24.74191  0.011066067  19.77428
  0.8939394  0.358614141  24.73873  0.011078397  19.77134
  0.8939394  0.363663636  24.73573  0.011084684  19.76850
  0.8939394  0.368713131  24.73290  0.011084577  19.76579
  0.8939394  0.373762626  24.73017  0.011082757  19.76316
  0.8939394  0.378812121  24.72740  0.011081036  19.76056
  0.8939394  0.383861616  24.72472  0.011079011  19.75820
  0.8939394  0.388911111  24.72213  0.011076917  19.75593
  0.8939394  0.393960606  24.71960  0.011076313  19.75372
  0.8939394  0.399010101  24.71720  0.011073763  19.75162
  0.8939394  0.404059596  24.71492  0.011069158  19.74962
  0.8939394  0.409109091  24.71277  0.011059552  19.74778
  0.8939394  0.414158586  24.71082  0.011047747  19.74611
  0.8939394  0.419208081  24.70897  0.011033578  19.74445
  0.8939394  0.424257576  24.70723  0.011016277  19.74281
  0.8939394  0.429307071  24.70548  0.011004222  19.74123
  0.8939394  0.434356566  24.70375  0.010993314  19.73962
  0.8939394  0.439406061  24.70201  0.010983634  19.73805
  0.8939394  0.444455556  24.70031  0.010976893  19.73653
  0.8939394  0.449505051  24.69865  0.010970871  19.73500
  0.8939394  0.454554545  24.69692  0.010966246  19.73327
  0.8939394  0.459604040  24.69519  0.010961511  19.73148
  0.8939394  0.464653535  24.69353  0.010955253  19.72973
  0.8939394  0.469703030  24.69192  0.010949847  19.72808
  0.8939394  0.474752525  24.69028  0.010949191  19.72647
  0.8939394  0.479802020  24.68866  0.010949504  19.72489
  0.8939394  0.484851515  24.68707  0.010953104  19.72337
  0.8939394  0.489901010  24.68554  0.010956291  19.72191
  0.8939394  0.494950505  24.68409  0.010958406  19.72047
  0.8939394  0.500000000  24.68273  0.010960512  19.71914
  0.8989899  0.000100000  25.35939  0.008838172  20.29022
  0.8989899  0.005149495  25.35310  0.008846609  20.28552
  0.8989899  0.010198990  25.33713  0.008866261  20.27348
  0.8989899  0.015248485  25.32138  0.008888054  20.26169
  0.8989899  0.020297980  25.30585  0.008911043  20.24996
  0.8989899  0.025347475  25.29053  0.008933548  20.23834
  0.8989899  0.030396970  25.27538  0.008959010  20.22679
  0.8989899  0.035446465  25.26052  0.008985388  20.21538
  0.8989899  0.040495960  25.24601  0.009011085  20.20425
  0.8989899  0.045545455  25.23178  0.009035683  20.19310
  0.8989899  0.050594949  25.21767  0.009062840  20.18216
  0.8989899  0.055644444  25.20402  0.009090735  20.17148
  0.8989899  0.060693939  25.19059  0.009117480  20.16078
  0.8989899  0.065743434  25.17733  0.009145330  20.15011
  0.8989899  0.070792929  25.16423  0.009175883  20.13945
  0.8989899  0.075842424  25.15140  0.009205852  20.12889
  0.8989899  0.080891919  25.13897  0.009232240  20.11851
  0.8989899  0.085941414  25.12700  0.009252853  20.10845
  0.8989899  0.090990909  25.11534  0.009271836  20.09871
  0.8989899  0.096040404  25.10401  0.009289205  20.08923
  0.8989899  0.101089899  25.09292  0.009307933  20.07989
  0.8989899  0.106139394  25.08201  0.009327876  20.07081
  0.8989899  0.111188889  25.07125  0.009349799  20.06202
  0.8989899  0.116238384  25.06067  0.009372691  20.05333
  0.8989899  0.121287879  25.05020  0.009398485  20.04456
  0.8989899  0.126337374  25.03991  0.009424212  20.03590
  0.8989899  0.131386869  25.02962  0.009456310  20.02729
  0.8989899  0.136436364  25.01938  0.009493473  20.01870
  0.8989899  0.141485859  25.00927  0.009534151  20.01013
  0.8989899  0.146535354  24.99930  0.009577823  20.00156
  0.8989899  0.151584848  24.98953  0.009622419  19.99313
  0.8989899  0.156634343  24.97993  0.009668570  19.98490
  0.8989899  0.161683838  24.97048  0.009717724  19.97673
  0.8989899  0.166733333  24.96131  0.009766027  19.96885
  0.8989899  0.171782828  24.95233  0.009814964  19.96132
  0.8989899  0.176832323  24.94349  0.009863492  19.95383
  0.8989899  0.181881818  24.93470  0.009916586  19.94642
  0.8989899  0.186931313  24.92603  0.009972096  19.93900
  0.8989899  0.191980808  24.91765  0.010023263  19.93163
  0.8989899  0.197030303  24.90948  0.010073268  19.92428
  0.8989899  0.202079798  24.90145  0.010124401  19.91693
  0.8989899  0.207129293  24.89365  0.010172637  19.90978
  0.8989899  0.212178788  24.88605  0.010218505  19.90281
  0.8989899  0.217228283  24.87868  0.010262209  19.89598
  0.8989899  0.222277778  24.87154  0.010302399  19.88929
  0.8989899  0.227327273  24.86457  0.010342804  19.88281
  0.8989899  0.232376768  24.85778  0.010383552  19.87664
  0.8989899  0.237426263  24.85121  0.010424968  19.87084
  0.8989899  0.242475758  24.84485  0.010464242  19.86521
  0.8989899  0.247525253  24.83866  0.010500433  19.85966
  0.8989899  0.252574747  24.83258  0.010536121  19.85416
  0.8989899  0.257624242  24.82668  0.010571131  19.84887
  0.8989899  0.262673737  24.82093  0.010608216  19.84371
  0.8989899  0.267723232  24.81532  0.010645329  19.83870
  0.8989899  0.272772727  24.80980  0.010683722  19.83375
  0.8989899  0.277822222  24.80447  0.010716799  19.82895
  0.8989899  0.282871717  24.79935  0.010745215  19.82453
  0.8989899  0.287921212  24.79434  0.010773531  19.82015
  0.8989899  0.292970707  24.78944  0.010801329  19.81586
  0.8989899  0.298020202  24.78464  0.010827958  19.81179
  0.8989899  0.303069697  24.77991  0.010855571  19.80780
  0.8989899  0.308119192  24.77538  0.010878529  19.80401
  0.8989899  0.313168687  24.77103  0.010900835  19.80029
  0.8989899  0.318218182  24.76684  0.010922172  19.79668
  0.8989899  0.323267677  24.76277  0.010943213  19.79315
  0.8989899  0.328317172  24.75880  0.010963239  19.78965
  0.8989899  0.333366667  24.75487  0.010988913  19.78612
  0.8989899  0.338416162  24.75109  0.011011319  19.78270
  0.8989899  0.343465657  24.74751  0.011032322  19.77941
  0.8989899  0.348515152  24.74401  0.011053832  19.77619
  0.8989899  0.353564646  24.74061  0.011073405  19.77309
  0.8989899  0.358614141  24.73753  0.011081697  19.77022
  0.8989899  0.363663636  24.73459  0.011085043  19.76740
  0.8989899  0.368713131  24.73179  0.011084069  19.76472
  0.8989899  0.373762626  24.72904  0.011081826  19.76206
  0.8989899  0.378812121  24.72626  0.011080955  19.75956
  0.8989899  0.383861616  24.72363  0.011077423  19.75725
  0.8989899  0.388911111  24.72104  0.011076846  19.75498
  0.8989899  0.393960606  24.71856  0.011075189  19.75280
  0.8989899  0.399010101  24.71618  0.011073160  19.75072
  0.8989899  0.404059596  24.71396  0.011065073  19.74879
  0.8989899  0.409109091  24.71187  0.011054599  19.74702
  0.8989899  0.414158586  24.70996  0.011042311  19.74536
  0.8989899  0.419208081  24.70817  0.011025737  19.74369
  0.8989899  0.424257576  24.70641  0.011010667  19.74206
  0.8989899  0.429307071  24.70468  0.010998594  19.74048
  0.8989899  0.434356566  24.70292  0.010988635  19.73884
  0.8989899  0.439406061  24.70120  0.010979584  19.73732
  0.8989899  0.444455556  24.69949  0.010974143  19.73578
  0.8989899  0.449505051  24.69781  0.010968088  19.73417
  0.8989899  0.454554545  24.69604  0.010964545  19.73237
  0.8989899  0.459604040  24.69435  0.010958541  19.73059
  0.8989899  0.464653535  24.69270  0.010952452  19.72887
  0.8989899  0.469703030  24.69107  0.010949557  19.72724
  0.8989899  0.474752525  24.68943  0.010949291  19.72564
  0.8989899  0.479802020  24.68781  0.010951609  19.72408
  0.8989899  0.484851515  24.68625  0.010955060  19.72258
  0.8989899  0.489901010  24.68474  0.010957714  19.72113
  0.8989899  0.494950505  24.68334  0.010959811  19.71973
  0.8989899  0.500000000  24.68200  0.010961414  19.71846
  0.9040404  0.000100000  25.35939  0.008838173  20.29022
  0.9040404  0.005149495  25.35301  0.008846730  20.28545
  0.9040404  0.010198990  25.33695  0.008866483  20.27335
  0.9040404  0.015248485  25.32112  0.008888453  20.26150
  0.9040404  0.020297980  25.30551  0.008911542  20.24971
  0.9040404  0.025347475  25.29011  0.008934236  20.23802
  0.9040404  0.030396970  25.27489  0.008959913  20.22641
  0.9040404  0.035446465  25.25996  0.008986435  20.21495
  0.9040404  0.040495960  25.24537  0.009012139  20.20376
  0.9040404  0.045545455  25.23106  0.009037088  20.19253
  0.9040404  0.050594949  25.21691  0.009064424  20.18157
  0.9040404  0.055644444  25.20321  0.009092511  20.17083
  0.9040404  0.060693939  25.18972  0.009119236  20.16007
  0.9040404  0.065743434  25.17639  0.009147571  20.14935
  0.9040404  0.070792929  25.16323  0.009178407  20.13863
  0.9040404  0.075842424  25.15035  0.009208451  20.12802
  0.9040404  0.080891919  25.13791  0.009234162  20.11761
  0.9040404  0.085941414  25.12590  0.009254747  20.10753
  0.9040404  0.090990909  25.11421  0.009273721  20.09776
  0.9040404  0.096040404  25.10284  0.009290984  20.08825
  0.9040404  0.101089899  25.09171  0.009310136  20.07888
  0.9040404  0.106139394  25.08077  0.009330421  20.06980
  0.9040404  0.111188889  25.06996  0.009352553  20.06097
  0.9040404  0.116238384  25.05934  0.009375669  20.05224
  0.9040404  0.121287879  25.04883  0.009402127  20.04340
  0.9040404  0.126337374  25.03852  0.009427873  20.03473
  0.9040404  0.131386869  25.02814  0.009461783  20.02606
  0.9040404  0.136436364  25.01787  0.009499459  20.01743
  0.9040404  0.141485859  25.00773  0.009540763  20.00881
  0.9040404  0.146535354  24.99773  0.009585008  20.00021
  0.9040404  0.151584848  24.98792  0.009630577  19.99174
  0.9040404  0.156634343  24.97831  0.009676910  19.98350
  0.9040404  0.161683838  24.96884  0.009726793  19.97530
  0.9040404  0.166733333  24.95966  0.009775144  19.96746
  0.9040404  0.171782828  24.95068  0.009823449  19.95993
  0.9040404  0.176832323  24.94179  0.009873675  19.95239
  0.9040404  0.181881818  24.93297  0.009927578  19.94495
  0.9040404  0.186931313  24.92429  0.009983682  19.93749
  0.9040404  0.191980808  24.91593  0.010033910  19.93009
  0.9040404  0.197030303  24.90774  0.010084545  19.92270
  0.9040404  0.202079798  24.89972  0.010135431  19.91535
  0.9040404  0.207129293  24.89192  0.010183297  19.90819
  0.9040404  0.212178788  24.88432  0.010229362  19.90122
  0.9040404  0.217228283  24.87697  0.010272139  19.89438
  0.9040404  0.222277778  24.86983  0.010312366  19.88769
  0.9040404  0.227327273  24.86286  0.010353525  19.88124
  0.9040404  0.232376768  24.85609  0.010393965  19.87515
  0.9040404  0.237426263  24.84954  0.010435849  19.86937
  0.9040404  0.242475758  24.84322  0.010473265  19.86377
  0.9040404  0.247525253  24.83700  0.010510677  19.85817
  0.9040404  0.252574747  24.83094  0.010546023  19.85269
  0.9040404  0.257624242  24.82506  0.010581405  19.84743
  0.9040404  0.262673737  24.81930  0.010619324  19.84226
  0.9040404  0.267723232  24.81370  0.010656535  19.83724
  0.9040404  0.272772727  24.80818  0.010694844  19.83230
  0.9040404  0.277822222  24.80291  0.010725736  19.82760
  0.9040404  0.282871717  24.79780  0.010754148  19.82318
  0.9040404  0.287921212  24.79278  0.010782741  19.81878
  0.9040404  0.292970707  24.78790  0.010809961  19.81454
  0.9040404  0.298020202  24.78309  0.010837169  19.81048
  0.9040404  0.303069697  24.77840  0.010863456  19.80655
  0.9040404  0.308119192  24.77390  0.010886437  19.80276
  0.9040404  0.313168687  24.76958  0.010908726  19.79904
  0.9040404  0.318218182  24.76542  0.010929669  19.79545
  0.9040404  0.323267677  24.76137  0.010950404  19.79191
  0.9040404  0.328317172  24.75737  0.010973064  19.78836
  0.9040404  0.333366667  24.75348  0.010997400  19.78486
  0.9040404  0.338416162  24.74975  0.011019637  19.78148
  0.9040404  0.343465657  24.74619  0.011040444  19.77818
  0.9040404  0.348515152  24.74270  0.011062048  19.77501
  0.9040404  0.353564646  24.73942  0.011076837  19.77198
  0.9040404  0.358614141  24.73635  0.011084619  19.76910
  0.9040404  0.363663636  24.73347  0.011084923  19.76633
  0.9040404  0.368713131  24.73070  0.011083331  19.76366
  0.9040404  0.373762626  24.72790  0.011081347  19.76101
  0.9040404  0.378812121  24.72517  0.011079710  19.75858
  0.9040404  0.383861616  24.72254  0.011077105  19.75629
  0.9040404  0.388911111  24.71996  0.011076623  19.75404
  0.9040404  0.393960606  24.71753  0.011074078  19.75190
  0.9040404  0.399010101  24.71520  0.011070281  19.74986
  0.9040404  0.404059596  24.71302  0.011060706  19.74798
  0.9040404  0.409109091  24.71103  0.011048798  19.74628
  0.9040404  0.414158586  24.70914  0.011034962  19.74460
  0.9040404  0.419208081  24.70738  0.011017539  19.74293
  0.9040404  0.424257576  24.70561  0.011004988  19.74133
  0.9040404  0.429307071  24.70385  0.010993873  19.73971
  0.9040404  0.434356566  24.70210  0.010984096  19.73812
  0.9040404  0.439406061  24.70037  0.010977167  19.73658
  0.9040404  0.444455556  24.69870  0.010971088  19.73503
  0.9040404  0.449505051  24.69694  0.010966411  19.73329
  0.9040404  0.454554545  24.69520  0.010961593  19.73148
  0.9040404  0.459604040  24.69352  0.010955235  19.72971
  0.9040404  0.464653535  24.69189  0.010949811  19.72804
  0.9040404  0.469703030  24.69022  0.010949394  19.72641
  0.9040404  0.474752525  24.68859  0.010949945  19.72482
  0.9040404  0.479802020  24.68698  0.010953572  19.72329
  0.9040404  0.484851515  24.68544  0.010956725  19.72181
  0.9040404  0.489901010  24.68399  0.010958854  19.72035
  0.9040404  0.494950505  24.68261  0.010960906  19.71902
  0.9040404  0.500000000  24.68130  0.010961762  19.71781
  0.9090909  0.000100000  25.35939  0.008838174  20.29022
  0.9090909  0.005149495  25.35292  0.008846850  20.28539
  0.9090909  0.010198990  25.33678  0.008866704  20.27322
  0.9090909  0.015248485  25.32086  0.008888848  20.26130
  0.9090909  0.020297980  25.30517  0.008912041  20.24945
  0.9090909  0.025347475  25.28969  0.008934927  20.23770
  0.9090909  0.030396970  25.27439  0.008960824  20.22603
  0.9090909  0.035446465  25.25939  0.008987483  20.21452
  0.9090909  0.040495960  25.24475  0.009013206  20.20327
  0.9090909  0.045545455  25.23036  0.009038483  20.19198
  0.9090909  0.050594949  25.21615  0.009066018  20.18098
  0.9090909  0.055644444  25.20239  0.009094228  20.17018
  0.9090909  0.060693939  25.18884  0.009121064  20.15937
  0.9090909  0.065743434  25.17545  0.009149724  20.14859
  0.9090909  0.070792929  25.16224  0.009180917  20.13782
  0.9090909  0.075842424  25.14931  0.009211042  20.12715
  0.9090909  0.080891919  25.13685  0.009236045  20.11672
  0.9090909  0.085941414  25.12480  0.009256655  20.10661
  0.9090909  0.090990909  25.11308  0.009275599  20.09681
  0.9090909  0.096040404  25.10168  0.009292756  20.08727
  0.9090909  0.101089899  25.09051  0.009312437  20.07787
  0.9090909  0.106139394  25.07952  0.009332993  20.06878
  0.9090909  0.111188889  25.06869  0.009355215  20.05993
  0.9090909  0.116238384  25.05802  0.009378760  20.05114
  0.9090909  0.121287879  25.04746  0.009405793  20.04224
  0.9090909  0.126337374  25.03711  0.009432153  20.03356
  0.9090909  0.131386869  25.02667  0.009467238  20.02482
  0.9090909  0.136436364  25.01637  0.009505417  20.01616
  0.9090909  0.141485859  25.00618  0.009547621  20.00748
  0.9090909  0.146535354  24.99617  0.009591879  19.99887
  0.9090909  0.151584848  24.98632  0.009638566  19.99037
  0.9090909  0.156634343  24.97668  0.009685511  19.98210
  0.9090909  0.161683838  24.96721  0.009735687  19.97390
  0.9090909  0.166733333  24.95802  0.009784349  19.96608
  0.9090909  0.171782828  24.94902  0.009832725  19.95853
  0.9090909  0.176832323  24.94009  0.009884025  19.95097
  0.9090909  0.181881818  24.93125  0.009938740  19.94347
  0.9090909  0.186931313  24.92258  0.009994179  19.93599
  0.9090909  0.191980808  24.91422  0.010044549  19.92855
  0.9090909  0.197030303  24.90601  0.010095830  19.92112
  0.9090909  0.202079798  24.89799  0.010146362  19.91377
  0.9090909  0.207129293  24.89020  0.010193899  19.90661
  0.9090909  0.212178788  24.88259  0.010240209  19.89963
  0.9090909  0.217228283  24.87527  0.010282051  19.89279
  0.9090909  0.222277778  24.86814  0.010322298  19.88611
  0.9090909  0.227327273  24.86117  0.010363793  19.87971
